,hour,minute,price,amount,menu_name
14564,9,44,120,2,5
14565,9,44,100,1,4
14566,9,48,120,1,5
14567,9,48,150,1,4
14568,9,49,80,2,10
14569,9,49,120,1,5
14570,9,49,350,1,10
14571,9,50,300,3,19
14572,9,50,100,2,20
14573,9,53,250,1,21
14574,9,53,390,1,10
14575,9,54,120,1,5
14576,9,54,100,1,4
14577,9,54,70,1,10
14578,9,54,210,1,10
14579,9,56,120,1,5
14580,9,56,100,1,4
14581,9,56,390,1,10
14582,9,56,300,1,10
14583,9,57,360,1,27
14584,9,57,120,1,5
14585,9,57,360,1,27
14586,9,57,100,1,4
14587,9,59,250,1,21
14588,9,59,210,1,10
14589,10,0,120,2,5
14590,10,0,100,1,4
14591,10,0,360,1,27
14592,10,1,250,1,21
14593,10,1,210,1,10
14594,10,5,120,1,5
14595,10,5,100,1,4
14596,10,8,390,1,10
14597,10,8,190,1,15
14598,10,9,70,1,10
14599,10,9,1900,1,10
14600,10,9,350,1,22
14601,10,10,190,1,15
14602,10,12,120,1,5
14603,10,13,190,1,15
14604,10,13,300,1,19
14605,10,16,110,1,14
14606,10,16,220,1,10
14607,10,16,500,1,10
14608,10,21,390,1,10
14609,10,22,300,1,19
14610,10,23,300,1,10
14611,10,25,360,1,27
14612,10,25,160,1,4
14613,10,32,450,1,10
14614,10,34,120,2,5
14615,10,34,340,1,18
14616,10,36,120,1,5
14617,10,36,100,1,4
14618,10,37,220,1,10
14619,10,37,350,1,10
14620,10,42,220,1,10
14621,10,42,270,1,13
14622,10,42,390,1,10
14623,10,42,350,1,22
14624,10,44,210,1,10
14625,10,44,450,1,10
14626,10,44,120,1,5
14627,10,44,340,1,18
14628,10,46,200,1,10
14629,10,46,340,1,18
14630,10,50,190,1,15
14631,10,50,70,1,10
14632,10,50,250,1,21
14633,10,54,510,1,10
14634,10,55,250,1,21
14635,10,55,350,1,22
14636,10,55,340,1,18
14637,11,2,300,1,19
14638,11,6,120,1,17
14639,11,6,30,1,0
14640,11,9,170,1,10
14641,11,9,360,1,27
14642,11,9,270,1,10
14643,11,10,300,1,19
14644,11,10,250,1,21
14645,11,10,250,1,21
14646,11,10,300,1,19
14647,11,10,300,1,19
14648,11,14,170,1,10
14649,11,14,120,1,17
14650,11,14,30,1,0
14651,11,14,210,1,10
14652,11,16,220,1,8
14653,11,16,30,1,33
14654,11,16,170,1,10
14655,11,16,130,1,10
14656,11,16,110,1,10
14657,11,17,120,1,17
14658,11,17,30,1,0
14659,11,18,390,1,10
14660,11,19,300,1,10
14661,11,19,220,1,10
14662,11,20,130,1,10
14663,11,20,110,1,10
14664,11,20,130,1,10
14665,11,20,100,1,23
14666,11,20,220,1,8
14667,11,20,30,1,33
14668,11,20,270,1,10
14669,11,27,290,1,16
14670,11,27,250,1,21
14671,11,28,230,1,12
14672,11,28,210,1,10
14673,11,28,350,1,10
14674,11,28,760,1,10
14675,11,28,100,1,23
14676,11,28,30,1,33
14677,11,29,190,1,15
14678,11,30,690,1,10
14679,11,33,220,1,10
14680,11,33,250,1,21
14681,11,35,400,1,24
14682,11,35,220,1,10
14683,11,36,220,1,10
14684,11,36,110,1,10
14685,11,36,130,1,10
14686,11,36,220,1,8
14687,11,36,10,1,32
14688,11,37,620,1,10
14689,11,37,120,1,5
14690,11,38,280,1,10
14691,11,38,220,1,10
14692,11,38,200,1,26
14693,11,38,570,1,10
14694,11,38,50,1,10
14695,11,39,210,1,10
14696,11,39,150,1,10
14697,11,39,170,1,10
14698,11,39,130,1,10
14699,11,39,110,1,10
14700,11,41,360,1,27
14701,11,41,760,1,10
14702,11,41,250,1,10
14703,11,41,120,1,5
14704,11,41,120,1,5
14705,11,42,420,1,10
14706,11,42,200,1,10
14707,11,42,300,1,19
14708,11,43,740,1,10
14709,11,43,30,1,33
14710,11,43,200,1,26
14711,11,46,400,1,10
14712,11,46,270,1,13
14713,11,47,510,1,7
14714,11,47,620,1,10
14715,11,47,60,1,35
14716,11,47,250,1,10
14717,11,48,680,1,10
14718,11,48,110,1,14
14719,11,48,740,1,10
14720,11,48,80,1,36
14721,11,48,230,2,12
14722,11,48,770,1,10
14723,11,50,680,1,10
14724,11,50,510,1,7
14725,11,50,570,1,10
14726,11,50,210,1,10
14727,11,50,120,1,10
14728,11,50,510,1,7
14729,11,51,220,1,10
14730,11,51,60,1,35
14731,11,51,10,1,32
14732,11,52,220,1,10
14733,11,52,150,1,10
14734,11,52,110,1,10
14735,11,52,220,1,8
14736,11,52,30,1,33
14737,11,52,570,1,10
14738,11,53,570,1,31
14739,11,53,120,1,5
14740,11,53,600,1,10
14741,11,53,100,1,23
14742,11,53,120,1,10
14743,11,54,30,1,33
14744,11,54,500,1,30
14745,11,54,100,1,23
14746,11,54,200,1,26
14747,11,54,210,1,10
14748,11,54,620,1,10
14749,11,54,510,1,10
14750,11,54,570,1,10
14751,11,54,100,1,23
14752,11,54,10,1,32
14753,11,54,600,1,10
14754,11,54,50,1,10
14755,11,54,510,1,10
14756,11,55,30,1,33
14757,11,55,500,1,30
14758,11,55,200,1,26
14759,11,56,270,1,13
14760,11,56,150,1,10
14761,11,56,170,1,10
14762,11,56,220,1,8
14763,11,56,30,1,33
14764,11,56,220,1,10
14765,11,56,270,1,10
14766,11,56,130,1,10
14767,11,56,220,1,8
14768,11,56,130,1,10
14769,11,56,600,1,10
14770,11,56,120,1,10
14771,11,56,510,1,7
14772,11,57,760,1,10
14773,11,57,220,1,10
14774,11,57,680,1,10
14775,11,57,190,1,15
14776,11,57,780,1,10
14777,11,57,30,1,33
14778,11,58,220,1,8
14779,11,58,100,1,23
14780,11,58,30,1,33
14781,11,58,220,1,10
14782,11,58,250,1,10
14783,11,58,130,1,10
14784,11,58,390,1,10
14785,11,59,300,1,25
14786,11,59,10,1,32
14787,11,59,50,1,10
14788,11,59,30,1,33
14789,11,59,200,1,26
14790,11,59,780,1,10
14791,11,59,510,1,7
14792,11,59,110,1,10
14793,12,0,780,1,10
14794,12,0,100,1,23
14795,12,0,400,1,24
14796,12,0,300,1,19
14797,12,0,400,1,24
14798,12,0,300,1,19
14799,12,0,160,1,28
14800,12,0,680,1,10
14801,12,0,620,1,10
14802,12,0,300,1,10
14803,12,1,740,1,10
14804,12,1,30,1,33
14805,12,1,270,1,13
14806,12,1,200,1,10
14807,12,1,220,1,8
14808,12,1,150,1,10
14809,12,1,130,1,10
14810,12,1,130,1,10
14811,12,1,270,1,10
14812,12,1,170,1,10
14813,12,1,400,1,10
14814,12,1,350,1,10
14815,12,1,300,1,25
14816,12,1,10,1,32
14817,12,1,760,1,10
14818,12,1,30,1,33
14819,12,1,780,1,1
14820,12,1,680,1,10
14821,12,2,150,1,10
14822,12,2,110,1,14
14823,12,2,580,1,10
14824,12,2,680,1,10
14825,12,3,400,1,24
14826,12,3,570,1,10
14827,12,3,120,1,17
14828,12,3,30,1,0
14829,12,3,680,1,10
14830,12,3,570,1,31
14831,12,3,100,1,2
14832,12,3,300,1,19
14833,12,3,270,1,10
14834,12,3,290,1,16
14835,12,3,400,1,24
14836,12,3,330,1,10
14837,12,4,780,1,1
14838,12,4,110,1,10
14839,12,4,220,1,8
14840,12,4,30,1,33
14841,12,4,100,1,23
14842,12,4,60,1,35
14843,12,4,220,1,10
14844,12,4,130,1,10
14845,12,4,130,1,10
14846,12,4,130,1,10
14847,12,4,270,1,10
14848,12,4,220,1,8
14849,12,4,220,1,10
14850,12,4,150,1,10
14851,12,4,110,1,10
14852,12,5,400,1,24
14853,12,5,150,1,10
14854,12,5,580,1,10
14855,12,5,90,1,10
14856,12,6,570,1,10
14857,12,6,160,1,10
14858,12,6,200,2,10
14859,12,6,160,1,28
14860,12,6,120,1,17
14861,12,6,30,1,0
14862,12,6,740,1,10
14863,12,6,130,1,10
14864,12,6,620,1,10
14865,12,6,120,1,5
14866,12,7,190,2,15
14867,12,7,400,1,24
14868,12,7,150,1,10
14869,12,8,740,1,10
14870,12,8,30,1,33
14871,12,8,200,1,26
14872,12,9,780,1,1
14873,12,9,110,1,14
14874,12,9,570,1,10
14875,12,9,100,1,2
14876,12,9,300,1,25
14877,12,9,310,1,29
14878,12,10,100,1,23
14879,12,10,30,1,33
14880,12,10,60,1,35
14881,12,10,110,1,11
14882,12,10,130,1,10
14883,12,10,220,1,10
14884,12,10,220,1,8
14885,12,10,570,1,31
14886,12,10,690,1,10
14887,12,10,780,1,1
14888,12,10,200,1,26
14889,12,10,530,1,10
14890,12,10,100,1,23
14891,12,10,690,1,10
14892,12,10,60,1,35
14893,12,11,570,1,10
14894,12,11,120,1,5
14895,12,12,130,1,10
14896,12,12,130,1,10
14897,12,12,110,1,10
14898,12,12,220,1,8
14899,12,12,30,1,33
14900,12,12,270,1,10
14901,12,12,80,1,36
14902,12,12,580,1,10
14903,12,12,150,1,10
14904,12,12,60,1,35
14905,12,12,220,1,8
14906,12,12,110,1,10
14907,12,12,170,1,10
14908,12,12,220,1,10
14909,12,12,510,1,7
14910,12,13,740,1,10
14911,12,13,30,1,33
14912,12,13,100,1,23
14913,12,13,110,1,11
14914,12,14,760,1,10
14915,12,14,100,1,23
14916,12,14,620,1,10
14917,12,14,260,1,10
14918,12,14,10,1,32
14919,12,14,220,1,10
14920,12,14,280,1,10
14921,12,14,120,1,17
14922,12,14,30,1,0
14923,12,14,350,1,22
14924,12,14,110,1,14
14925,12,14,620,1,10
14926,12,14,150,1,10
14927,12,14,60,1,35
14928,12,15,620,1,10
14929,12,15,60,1,35
14930,12,15,120,1,5
14931,12,15,110,1,14
14932,12,15,220,1,10
14933,12,15,110,1,10
14934,12,15,580,1,10
14935,12,16,620,1,10
14936,12,16,60,1,35
14937,12,16,390,1,10
14938,12,16,220,1,10
14939,12,16,130,1,10
14940,12,16,10,1,32
14941,12,17,210,1,10
14942,12,17,280,1,10
14943,12,17,620,1,10
14944,12,17,220,1,10
14945,12,17,10,1,32
14946,12,17,10,1,32
14947,12,17,60,1,35
14948,12,17,130,1,10
14949,12,17,130,1,10
14950,12,17,110,1,11
14951,12,18,220,1,8
14952,12,18,30,1,33
14953,12,18,270,1,10
14954,12,18,220,1,10
14955,12,18,110,1,10
14956,12,18,110,1,10
14957,12,18,220,1,8
14958,12,18,30,1,33
14959,12,18,80,1,36
14960,12,18,270,1,10
14961,12,18,130,1,10
14962,12,18,110,1,10
14963,12,19,780,1,1
14964,12,19,120,1,17
14965,12,19,30,1,0
14966,12,19,80,3,10
14967,12,20,10,1,32
14968,12,20,10,1,32
14969,12,20,120,1,10
14970,12,20,130,1,10
14971,12,20,130,1,10
14972,12,20,110,1,10
14973,12,20,130,1,10
14974,12,20,110,1,10
14975,12,20,220,1,10
14976,12,20,400,1,24
14977,12,20,150,1,10
14978,12,21,550,1,10
14979,12,21,220,1,10
14980,12,21,740,1,10
14981,12,21,50,1,10
14982,12,21,10,1,32
14983,12,22,620,1,10
14984,12,22,100,1,10
14985,12,22,120,1,5
14986,12,22,600,1,10
14987,12,22,100,1,23
14988,12,22,150,1,10
14989,12,23,220,1,8
14990,12,23,130,1,10
14991,12,23,110,1,10
14992,12,23,130,1,10
14993,12,23,10,1,32
14994,12,23,10,1,32
14995,12,23,500,1,10
14996,12,23,10,1,32
14997,12,23,740,1,10
14998,12,23,100,1,23
14999,12,23,200,1,26
15000,12,23,330,1,10
15001,12,23,30,1,33
15002,12,23,10,2,32
15003,12,23,580,1,10
15004,12,23,100,1,10
15005,12,24,220,1,8
15006,12,24,30,1,33
15007,12,24,130,1,10
15008,12,24,170,1,10
15009,12,24,110,1,10
15010,12,24,110,1,10
15011,12,24,200,1,10
15012,12,24,220,1,10
15013,12,25,510,1,10
15014,12,25,400,1,10
15015,12,26,270,1,13
15016,12,26,340,1,18
15017,12,26,200,1,26
15018,12,26,500,1,30
15019,12,26,100,1,23
15020,12,27,780,1,1
15021,12,27,110,1,10
15022,12,27,220,1,8
15023,12,27,100,1,23
15024,12,27,220,1,10
15025,12,27,130,1,10
15026,12,27,130,1,10
15027,12,27,220,1,10
15028,12,27,770,1,10
15029,12,28,740,1,10
15030,12,28,100,1,23
15031,12,28,110,1,11
15032,12,28,200,1,26
15033,12,28,310,1,29
15034,12,28,100,1,23
15035,12,28,300,1,25
15036,12,28,360,1,10
15037,12,28,400,1,10
15038,12,29,200,1,26
15039,12,29,500,1,30
15040,12,29,220,1,8
15041,12,29,30,1,33
15042,12,29,270,1,10
15043,12,29,250,1,10
15044,12,29,110,1,10
15045,12,30,220,1,8
15046,12,30,50,1,10
15047,12,30,110,1,10
15048,12,30,270,1,10
15049,12,30,570,1,10
15050,12,30,150,1,10
15051,12,30,100,1,20
15052,12,30,160,1,28
15053,12,30,160,1,28
15054,12,30,220,1,10
15055,12,30,250,1,21
15056,12,31,510,1,7
15057,12,31,780,1,1
15058,12,31,110,1,10
15059,12,31,740,1,10
15060,12,31,10,1,32
15061,12,31,130,1,10
15062,12,31,190,1,10
15063,12,31,270,1,10
15064,12,31,220,1,8
15065,12,31,30,1,33
15066,12,32,270,1,13
15067,12,32,200,1,10
15068,12,32,300,1,19
15069,12,32,740,1,10
15070,12,32,570,1,10
15071,12,32,220,1,8
15072,12,32,30,1,33
15073,12,32,80,1,36
15074,12,32,170,1,10
15075,12,32,130,1,10
15076,12,32,110,1,10
15077,12,32,200,1,26
15078,12,32,570,1,10
15079,12,32,100,1,23
15080,12,33,220,1,8
15081,12,33,30,1,33
15082,12,33,220,1,10
15083,12,33,170,1,10
15084,12,33,130,1,10
15085,12,33,110,1,10
15086,12,33,230,1,12
15087,12,33,130,1,10
15088,12,34,200,1,10
15089,12,34,340,1,10
15090,12,34,220,1,8
15091,12,34,30,1,33
15092,12,34,50,1,10
15093,12,34,110,1,11
15094,12,34,150,1,10
15095,12,34,220,1,10
15096,12,34,110,1,10
15097,12,35,220,1,8
15098,12,35,220,1,10
15099,12,35,110,1,10
15100,12,35,130,1,10
15101,12,35,170,1,10
15102,12,36,160,1,28
15103,12,36,270,1,13
15104,12,36,280,1,10
15105,12,36,210,1,10
15106,12,36,400,1,10
15107,12,36,120,1,17
15108,12,36,30,1,0
15109,12,38,200,1,26
15110,12,38,500,1,30
15111,12,38,740,1,10
15112,12,38,620,1,10
15113,12,38,400,1,10
15114,12,39,60,1,35
15115,12,39,110,1,11
15116,12,39,130,1,10
15117,12,39,270,1,10
15118,12,39,110,1,10
15119,12,39,270,1,10
15120,12,39,190,1,10
15121,12,40,780,1,10
15122,12,40,350,1,22
15123,12,41,510,1,7
15124,12,42,500,1,30
15125,12,42,30,1,33
15126,12,42,300,1,25
15127,12,42,100,1,23
15128,12,42,510,1,7
15129,12,42,120,1,17
15130,12,42,30,1,0
15131,12,42,220,1,8
15132,12,42,100,1,23
15133,12,42,30,1,33
15134,12,42,270,1,10
15135,12,42,130,1,10
15136,12,42,130,1,10
15137,12,42,110,1,10
15138,12,42,220,1,10
15139,12,42,780,1,10
15140,12,42,740,1,10
15141,12,42,690,1,10
15142,12,42,120,1,5
15143,12,42,620,1,10
15144,12,43,200,1,26
15145,12,43,570,1,10
15146,12,43,100,1,23
15147,12,45,780,1,10
15148,12,45,100,1,23
15149,12,45,30,1,33
15150,12,45,220,1,10
15151,12,45,570,1,10
15152,12,46,530,1,10
15153,12,46,620,1,10
15154,12,47,420,1,10
15155,12,47,390,1,10
15156,12,47,130,1,10
15157,12,47,220,1,8
15158,12,47,220,1,10
15159,12,47,270,1,10
15160,12,47,130,1,10
15161,12,47,740,1,10
15162,12,48,130,1,10
15163,12,48,110,1,10
15164,12,48,220,1,8
15165,12,48,150,1,10
15166,12,48,130,1,10
15167,12,48,130,1,10
15168,12,48,200,1,26
15169,12,48,530,1,10
15170,12,48,570,1,10
15171,12,49,740,1,10
15172,12,49,350,1,22
15173,12,49,740,1,10
15174,12,52,420,1,10
15175,12,52,270,1,13
15176,12,52,300,1,19
15177,12,52,80,2,10
15178,12,53,400,1,24
15179,12,53,330,1,10
15180,12,54,620,1,10
15181,12,54,60,1,35
15182,12,54,120,1,5
15183,12,54,280,1,10
15184,12,54,300,1,19
15185,12,54,580,1,10
15186,12,54,120,1,5
15187,12,54,220,1,8
15188,12,54,30,1,33
15189,12,54,30,1,3
15190,12,54,150,1,10
15191,12,54,110,1,11
15192,12,54,130,1,10
15193,12,54,110,1,10
15194,12,54,10,1,32
15195,12,54,10,1,32
15196,12,54,420,1,10
15197,12,54,210,1,10
15198,12,54,300,1,19
15199,12,56,160,1,28
15200,12,56,400,1,10
15201,12,56,220,1,10
15202,12,56,270,1,13
15203,12,56,130,1,10
15204,12,56,230,1,12
15205,12,56,210,1,10
15206,12,56,320,1,10
15207,12,57,220,1,8
15208,12,57,130,1,10
15209,12,57,170,1,10
15210,12,57,110,1,10
15211,12,57,130,1,10
15212,12,57,220,1,8
15213,12,57,30,1,33
15214,12,57,110,1,10
15215,12,57,130,1,10
15216,12,57,270,1,10
15217,12,58,250,1,10
15218,12,58,620,1,10
15219,12,58,390,1,10
15220,12,58,80,1,10
15221,12,58,100,1,20
15222,13,0,600,1,10
15223,13,0,620,1,10
15224,13,0,350,1,10
15225,13,2,300,1,25
15226,13,2,170,1,10
15227,13,2,420,1,10
15228,13,2,200,1,10
15229,13,2,80,1,36
15230,13,2,220,1,10
15231,13,2,130,1,10
15232,13,2,110,1,10
15233,13,2,220,1,8
15234,13,2,100,1,23
15235,13,2,30,1,33
15236,13,2,170,1,10
15237,13,3,220,1,8
15238,13,3,100,1,23
15239,13,3,30,1,33
15240,13,3,110,1,10
15241,13,3,270,1,10
15242,13,3,110,1,11
15243,13,3,130,1,10
15244,13,3,760,1,10
15245,13,4,200,1,10
15246,13,4,230,1,12
15247,13,4,300,1,19
15248,13,4,270,1,10
15249,13,4,110,1,10
15250,13,4,170,1,10
15251,13,4,220,1,10
15252,13,4,110,1,10
15253,13,5,220,1,8
15254,13,5,50,1,10
15255,13,5,130,1,10
15256,13,5,110,1,10
15257,13,5,270,1,10
15258,13,5,170,1,10
15259,13,5,220,1,10
15260,13,5,250,1,10
15261,13,5,300,1,25
15262,13,5,390,1,10
15263,13,6,620,1,10
15264,13,6,60,1,35
15265,13,6,620,1,10
15266,13,6,60,1,35
15267,13,6,570,1,10
15268,13,6,570,1,10
15269,13,6,100,1,10
15270,13,7,50,1,10
15271,13,7,270,1,10
15272,13,7,150,1,10
15273,13,7,130,1,10
15274,13,7,130,1,10
15275,13,7,220,1,8
15276,13,7,100,1,23
15277,13,8,200,1,10
15278,13,8,270,1,13
15279,13,10,340,2,18
15280,13,10,620,1,10
15281,13,10,120,1,5
15282,13,10,110,1,10
15283,13,10,220,1,8
15284,13,10,150,1,10
15285,13,10,170,1,10
15286,13,10,130,1,10
15287,13,10,120,1,10
15288,13,10,170,1,10
15289,13,10,110,1,11
15290,13,10,130,1,10
15291,13,10,130,1,10
15292,13,10,110,1,10
15293,13,10,420,1,10
15294,13,10,160,1,28
15295,13,11,570,1,10
15296,13,11,120,1,5
15297,13,11,100,1,2
15298,13,12,620,1,10
15299,13,12,220,1,10
15300,13,12,580,1,10
15301,13,12,270,1,13
15302,13,12,340,1,10
15303,13,12,270,1,13
15304,13,12,580,1,10
15305,13,13,620,1,10
15306,13,13,100,1,2
15307,13,14,620,1,10
15308,13,15,500,1,10
15309,13,15,570,1,10
15310,13,16,740,1,10
15311,13,16,620,1,10
15312,13,16,120,1,5
15313,13,19,160,1,28
15314,13,19,200,1,10
15315,13,20,570,1,10
15316,13,20,100,1,23
15317,13,20,150,1,10
15318,13,21,270,1,13
15319,13,21,160,1,28
15320,13,21,300,1,19
15321,13,21,440,1,10
15322,13,21,220,1,8
15323,13,21,30,1,33
15324,13,21,170,1,10
15325,13,21,220,1,10
15326,13,21,110,1,10
15327,13,21,160,1,10
15328,13,21,10,1,10
15329,13,22,100,1,23
15330,13,22,200,1,26
15331,13,22,570,1,10
15332,13,22,210,1,10
15333,13,22,240,1,10
15334,13,23,350,1,10
15335,13,23,570,1,10
15336,13,23,100,1,23
15337,13,23,60,1,35
15338,13,23,300,1,19
15339,13,24,380,1,10
15340,13,24,350,1,10
15341,13,24,130,1,10
15342,13,24,220,1,8
15343,13,24,100,1,23
15344,13,24,30,1,33
15345,13,24,200,1,26
15346,13,24,150,1,10
15347,13,24,130,1,10
15348,13,24,130,1,10
15349,13,25,220,1,8
15350,13,25,100,1,23
15351,13,25,30,1,33
15352,13,25,100,1,10
15353,13,25,130,1,10
15354,13,25,130,1,10
15355,13,25,110,1,11
15356,13,25,110,1,10
15357,13,25,500,1,10
15358,13,25,60,1,35
15359,13,25,10,1,32
15360,13,26,400,1,24
15361,13,27,220,1,10
15362,13,27,190,1,10
15363,13,27,120,1,5
15364,13,27,740,1,10
15365,13,27,30,1,33
15366,13,27,110,1,10
15367,13,28,300,1,19
15368,13,28,300,1,19
15369,13,29,130,1,10
15370,13,29,220,1,8
15371,13,29,30,1,3
15372,13,29,270,1,10
15373,13,29,170,1,10
15374,13,31,300,1,19
15375,13,31,570,1,10
15376,13,31,220,1,8
15377,13,31,100,1,23
15378,13,31,30,1,33
15379,13,31,270,1,10
15380,13,31,220,1,10
15381,13,31,130,1,10
15382,13,31,110,1,10
15383,13,31,580,1,10
15384,13,33,400,1,10
15385,13,33,100,1,20
15386,13,34,270,1,10
15387,13,34,130,1,10
15388,13,34,110,1,10
15389,13,34,220,1,8
15390,13,34,100,1,23
15391,13,34,30,1,33
15392,13,34,170,1,10
15393,13,34,200,1,26
15394,13,34,170,1,10
15395,13,34,150,1,10
15396,13,34,130,1,10
15397,13,35,620,1,10
15398,13,35,570,1,10
15399,13,35,100,1,10
15400,13,35,400,1,10
15401,13,35,90,1,10
15402,13,35,370,1,10
15403,13,37,780,1,10
15404,13,37,60,1,35
15405,13,37,250,1,21
15406,13,38,200,1,26
15407,13,38,360,1,10
15408,13,38,10,1,32
15409,13,38,10,1,32
15410,13,38,580,1,10
15411,13,38,150,1,10
15412,13,38,390,1,10
15413,13,38,300,1,19
15414,13,39,200,1,26
15415,13,39,500,1,30
15416,13,39,50,1,10
15417,13,39,80,1,10
15418,13,39,300,1,19
15419,13,39,270,1,20
15420,13,39,570,1,10
15421,13,39,200,1,26
15422,13,41,60,1,35
15423,13,41,10,1,32
15424,13,41,300,1,25
15425,13,41,690,1,10
15426,13,41,150,1,10
15427,13,41,220,1,10
15428,13,41,760,1,10
15429,13,41,30,1,33
15430,13,41,100,1,23
15431,13,42,570,1,10
15432,13,42,100,1,10
15433,13,43,300,1,25
15434,13,43,270,1,10
15435,13,43,350,1,10
15436,13,44,220,1,8
15437,13,44,30,1,33
15438,13,44,130,1,10
15439,13,44,130,1,10
15440,13,44,130,1,10
15441,13,44,110,1,10
15442,13,45,270,1,10
15443,13,45,500,1,30
15444,13,46,580,1,10
15445,13,46,60,1,35
15446,13,46,300,1,19
15447,13,47,1850,1,10
15448,13,49,570,1,31
15449,13,49,740,1,10
15450,13,49,30,1,33
15451,13,49,100,1,23
15452,13,49,10,1,32
15453,13,49,620,1,10
15454,13,50,260,1,10
15455,13,50,60,1,35
15456,13,50,350,1,22
15457,13,51,150,1,10
15458,13,51,220,1,8
15459,13,51,30,1,33
15460,13,51,270,1,10
15461,13,51,130,1,10
15462,13,51,110,1,11
15463,13,51,250,1,21
15464,13,51,690,1,10
15465,13,51,530,1,10
15466,13,51,30,1,33
15467,13,51,250,1,10
15468,13,51,130,1,10
15469,13,51,570,1,31
15470,13,52,300,1,19
15471,13,52,620,1,10
15472,13,53,780,1,10
15473,13,55,220,1,8
15474,13,55,30,1,33
15475,13,55,30,1,3
15476,13,55,60,1,35
15477,13,55,220,1,10
15478,13,55,150,1,10
15479,13,55,110,1,11
15480,13,56,340,1,18
15481,13,58,310,1,29
15482,13,58,30,1,33
15483,13,58,300,1,25
15484,13,58,220,1,8
15485,13,58,130,1,10
15486,13,58,220,1,10
15487,13,58,110,1,10
15488,13,59,350,1,10
15489,14,1,310,1,29
15490,14,1,100,1,23
15491,14,3,690,1,10
15492,14,4,570,1,31
15493,14,4,100,1,10
15494,14,4,740,1,10
15495,14,4,30,1,33
15496,14,4,400,1,24
15497,14,4,110,1,10
15498,14,5,500,1,30
15499,14,5,130,1,10
15500,14,5,100,1,23
15501,14,5,210,1,10
15502,14,5,550,1,10
15503,14,5,100,1,10
15504,14,6,210,1,10
15505,14,6,570,1,10
15506,14,6,220,1,8
15507,14,6,30,1,3
15508,14,6,50,1,10
15509,14,6,300,1,25
15510,14,6,350,1,10
15511,14,6,340,1,18
15512,14,7,270,1,10
15513,14,8,620,1,10
15514,14,8,60,1,35
15515,14,8,390,1,10
15516,14,8,160,1,28
15517,14,8,300,1,19
15518,14,9,570,1,10
15519,14,9,60,1,35
15520,14,9,150,1,10
15521,14,10,350,1,10
15522,14,10,110,1,14
15523,14,10,130,1,10
15524,14,10,210,1,10
15525,14,10,260,1,10
15526,14,10,10,1,32
15527,14,11,190,1,15
15528,14,12,170,1,10
15529,14,12,190,1,15
15530,14,12,300,1,25
15531,14,12,500,1,30
15532,14,12,100,1,23
15533,14,12,30,1,33
15534,14,12,130,1,10
15535,14,13,740,1,10
15536,14,14,190,1,15
15537,14,15,190,1,15
15538,14,15,300,1,10
15539,14,15,570,1,10
15540,14,18,220,1,8
15541,14,18,30,1,33
15542,14,18,110,1,11
15543,14,18,130,1,10
15544,14,18,270,1,10
15545,14,20,160,1,10
15546,14,23,210,1,10
15547,14,23,350,1,10
15548,14,23,210,1,10
15549,14,23,250,1,21
15550,14,24,390,2,10
15551,14,24,200,1,10
15552,14,24,340,1,18
15553,14,25,780,1,10
15554,14,25,100,1,23
15555,14,26,120,1,10
15556,14,26,300,1,25
15557,14,27,620,1,10
15558,14,27,130,1,10
15559,14,27,110,1,11
15560,14,27,130,1,10
15561,14,27,170,1,10
15562,14,28,740,1,10
15563,14,28,300,1,25
15564,14,28,620,1,10
15565,14,28,210,1,10
15566,14,29,310,1,29
15567,14,29,170,1,10
15568,14,29,110,1,11
15569,14,29,110,1,10
15570,14,30,300,2,10
15571,14,30,10,1,32
15572,14,30,10,1,32
15573,14,30,360,1,10
15574,14,30,300,1,25
15575,14,32,300,1,19
15576,14,32,80,1,10
15577,14,33,760,1,10
15578,14,34,220,1,8
15579,14,34,30,1,33
15580,14,34,80,1,36
15581,14,34,170,1,10
15582,14,34,220,1,10
15583,14,34,130,1,10
15584,14,34,100,1,23
15585,14,38,760,1,10
15586,14,38,30,1,33
15587,14,39,400,1,10
15588,14,39,100,1,10
15589,14,39,250,1,10
15590,14,39,130,1,10
15591,14,39,130,1,10
15592,14,39,220,1,8
15593,14,39,30,1,33
15594,14,39,350,1,22
15595,14,40,420,1,10
15596,14,40,570,1,31
15597,14,40,260,1,10
15598,14,40,100,1,2
15599,14,41,190,1,15
15600,14,41,490,1,10
15601,14,42,300,1,19
15602,14,42,10,1,32
15603,14,42,740,1,10
15604,14,42,30,1,33
15605,14,42,100,1,20
15606,14,43,100,1,10
15607,14,43,290,1,16
15608,14,43,690,1,10
15609,14,43,260,1,10
15610,14,44,300,1,10
15611,14,44,170,15,10
15612,14,44,390,1,10
15613,14,44,230,1,12
15614,14,44,620,1,10
15615,14,46,220,1,8
15616,14,46,100,1,23
15617,14,46,50,1,10
15618,14,46,130,1,10
15619,14,46,150,1,10
15620,14,46,110,1,11
15621,14,46,110,1,10
15622,14,46,170,1,10
15623,14,46,200,1,26
15624,14,46,500,1,30
15625,14,46,100,1,23
15626,14,47,330,1,10
15627,14,47,200,1,26
15628,14,49,300,1,19
15629,14,52,550,1,10
15630,14,52,400,1,10
15631,14,54,620,1,10
15632,14,54,100,1,10
15633,14,54,740,1,10
15634,14,54,100,1,23
15635,14,54,200,1,26
15636,14,54,10,1,32
15637,14,54,10,1,32
15638,14,54,110,1,10
