,hour,minute,price,amount,menu_name
0,10,0,360,1,フルーツヨーグルト
1,10,0,100,1,Sドリンク
2,10,0,230,1,カレーパン
3,10,0,440,1,その他
4,10,0,120,1,おにぎり
5,10,0,160,1,Sドリンク
6,10,1,120,1,おにぎり
7,10,1,120,1,スープ（単品）
8,10,1,210,1,その他
9,10,1,300,1,トール・アイスコーヒー
10,10,9,340,1,その他
11,10,10,360,1,フルーツヨーグルト
12,10,10,100,1,Sドリンク
13,10,11,250,1,トール・ドリップコーヒー
14,10,11,120,1,おにぎり
15,10,11,100,1,Sドリンク
16,10,15,190,1,ショート・ドリップコーヒー
17,10,15,250,1,トール・ドリップコーヒー
18,10,16,120,2,おにぎり
19,10,16,100,1,Sドリンク
20,10,19,350,1,トール・ラテ
21,10,20,280,1,その他
22,10,21,120,1,おにぎり
23,10,21,100,1,Sドリンク
24,10,21,120,2,おにぎり
25,10,21,100,1,Sドリンク
26,10,22,360,1,フルーツヨーグルト
27,10,24,120,2,おにぎり
28,10,24,350,1,その他
29,10,24,120,1,おにぎり
30,10,24,160,1,Sドリンク
31,10,25,320,1,その他
32,10,28,290,1,ショート・ラテ
33,10,30,190,1,ショート・ドリップコーヒー
34,10,30,80,1,その他
35,10,30,80,1,その他
36,10,31,350,1,その他
37,10,37,190,1,ショート・ドリップコーヒー
38,10,39,340,1,トール・アイスオレ
39,10,40,230,1,その他
40,10,40,340,1,トール・アイスオレ
41,10,40,120,2,おにぎり
42,10,40,220,1,その他
43,10,40,390,1,その他
44,10,43,270,1,トール・アイスティー
45,10,43,270,1,その他
46,10,46,270,1,クラブハウスサンド
47,10,46,390,1,その他
48,10,48,230,1,その他
49,10,48,300,1,トール・アイスコーヒー
50,10,49,300,1,トール・アイスコーヒー
51,10,49,70,1,その他
52,10,49,350,1,その他
53,10,56,220,1,その他
54,10,56,350,1,トール・ラテ
55,10,56,300,1,トール・アイスコーヒー
56,10,57,210,1,その他
57,10,57,200,1,その他
58,11,1,300,1,バランスサラダM
59,11,1,120,1,その他
60,11,4,280,1,その他
61,11,4,340,1,その他
62,11,5,500,1,その他
63,11,9,270,1,トール・アイスティー
64,11,9,270,1,その他
65,11,10,320,1,その他
66,11,13,190,1,ショート・ドリップコーヒー
67,11,13,300,1,その他
68,11,15,70,1,その他
69,11,15,340,1,トール・アイスオレ
70,11,26,310,1,その他
71,11,26,220,1,ごはんセット
72,11,26,30,1,十五穀米
73,11,26,110,1,その他
74,11,26,110,1,その他
75,11,26,250,1,その他
76,11,26,110,1,その他
77,11,28,680,1,その他
78,11,30,320,1,その他
79,11,32,110,1,その他
80,11,32,260,1,その他
81,11,32,110,1,ひじきの煮物
82,11,32,220,1,ごはんセット
83,11,32,100,1,その他
84,11,35,1900,1,その他
85,11,36,680,1,その他
86,11,36,120,1,スープ（単品）
87,11,36,720,1,お母さん定食850
88,11,37,400,1,バランスサラダL
89,11,38,400,1,バランスサラダL
90,11,39,770,1,その他
91,11,39,100,1,12F SET IC
92,11,39,600,1,その他
93,11,39,30,1,十五穀米
94,11,39,200,1,バランスサラダS
95,11,39,10,1,包材10
96,11,39,10,1,包材10
97,11,39,220,1,ごはんセット
98,11,39,30,1,十五穀米
99,11,39,250,1,その他
100,11,39,60,1,煮卵
101,11,39,110,1,ひじきの煮物
102,11,39,110,1,その他
103,11,39,30,1,SPECIAL FOOD
104,11,39,100,2,ドリンクセット
105,11,39,580,1,その他
106,11,43,220,1,ごはんセット
107,11,43,30,1,十五穀米
108,11,43,100,1,ドリンクセット
109,11,43,50,1,その他
110,11,43,110,1,その他
111,11,43,260,1,その他
112,11,43,110,1,その他
113,11,43,50,1,その他
114,11,43,240,1,その他
115,11,43,280,1,その他
116,11,44,700,1,その他
117,11,44,30,1,十五穀米
118,11,44,100,1,ドリンクセット
119,11,45,300,1,バランスサラダM
120,11,45,310,1,その他
121,11,45,100,1,ドリンクセット
122,11,47,780,1,その他
123,11,47,200,1,バランスサラダS
124,11,47,500,1,その他
125,11,47,30,1,十五穀米
126,11,47,100,1,ドリンクセット
127,11,47,220,1,ごはんセット
128,11,47,30,1,十五穀米
129,11,47,230,1,その他
130,11,47,110,1,ひじきの煮物
131,11,47,110,1,その他
132,11,47,110,1,その他
133,11,47,300,1,トール・アイスコーヒー
134,11,47,680,1,その他
135,11,47,510,1,お肉弁当
136,11,48,500,1,その他
137,11,48,250,1,その他
138,11,48,500,1,その他
139,11,48,200,1,バランスサラダS
140,11,48,500,1,その他
141,11,48,30,1,十五穀米
142,11,48,80,1,納豆
143,11,48,100,1,ドリンクセット
144,11,49,510,1,お肉弁当
145,11,49,550,1,その他
146,11,49,220,1,ごはんセット
147,11,49,30,1,十五穀米
148,11,49,50,1,その他
149,11,49,260,1,その他
150,11,49,110,1,その他
151,11,49,190,1,その他
152,11,49,110,1,その他
153,11,49,110,1,その他
154,11,50,310,1,ランチカレー（ハーフ）
155,11,50,30,1,十五穀米
156,11,50,150,1,その他
157,11,50,310,1,ランチカレー（ハーフ）
158,11,50,30,1,十五穀米
159,11,50,200,1,バランスサラダS
160,11,51,220,1,ごはんセット
161,11,51,190,1,その他
162,11,51,110,1,その他
163,11,51,260,1,その他
164,11,51,60,1,煮卵
165,11,51,780,1,その他
166,11,52,400,1,その他
167,11,52,780,1,100tables弁当
168,11,52,170,1,その他
169,11,52,270,1,クラブハウスサンド
170,11,52,440,1,その他
171,11,53,220,1,ごはんセット
172,11,53,30,1,十五穀米
173,11,53,60,1,煮卵
174,11,53,110,1,ひじきの煮物
175,11,53,230,1,その他
176,11,53,110,1,その他
177,11,53,100,1,ドリンクセット
178,11,53,100,1,ドリンクセット
179,11,53,780,1,その他
180,11,53,220,1,その他
181,11,53,230,1,その他
182,11,53,270,2,クラブハウスサンド
183,11,53,250,4,トール・ドリップコーヒー
184,11,54,510,1,お肉弁当
185,11,54,510,1,お肉弁当
186,11,55,780,1,100tables弁当
187,11,55,300,1,バランスサラダM
188,11,55,310,1,ランチカレー（ハーフ）
189,11,55,110,1,SPECIAL FOOD
190,11,55,70,1,SPECIAL FOOD
191,11,55,120,1,その他
192,11,55,600,1,その他
193,11,55,120,1,その他
194,11,55,300,1,バランスサラダM
195,11,56,720,1,お母さん定食850
196,11,56,310,1,その他
197,11,56,280,1,その他
198,11,56,190,1,ショート・ドリップコーヒー
199,11,57,250,1,その他
200,11,57,110,1,その他
201,11,57,110,1,その他
202,11,57,110,1,その他
203,11,57,10,1,包材10
204,11,57,10,1,包材10
205,11,57,600,1,その他
206,11,57,10,1,包材10
207,11,57,220,1,ごはんセット
208,11,57,100,1,ドリンクセット
209,11,57,190,1,その他
210,11,57,110,1,その他
211,11,57,60,1,煮卵
212,11,57,110,1,その他
213,11,58,310,1,ランチカレー（ハーフ）
214,11,58,310,1,ランチカレー（ハーフ）
215,11,58,100,1,ドリンクセット
216,11,58,100,1,ドリンクセット
217,11,58,520,1,その他
218,11,58,210,1,その他
219,11,58,340,1,トール・アイスオレ
220,12,0,220,1,ごはんセット
221,12,0,110,1,その他
222,12,0,110,1,その他
223,12,0,110,1,その他
224,12,0,110,1,その他
225,12,2,300,1,バランスサラダM
226,12,2,310,1,その他
227,12,3,400,1,バランスサラダL
228,12,3,150,1,その他
229,12,3,200,1,バランスサラダS
230,12,3,600,1,その他
231,12,4,350,1,その他
232,12,4,390,1,その他
233,12,4,780,1,その他
234,12,4,110,1,その他
235,12,4,100,1,ドリンクセット
236,12,4,570,1,その他
237,12,5,110,1,ひじきの煮物
238,12,5,150,1,その他
239,12,5,80,1,納豆
240,12,5,400,1,バランスサラダL
241,12,5,400,1,バランスサラダL
242,12,5,110,1,その他
243,12,6,230,1,その他
244,12,6,360,1,その他
245,12,6,190,1,ショート・ドリップコーヒー
246,12,6,250,1,SPECIAL FOOD
247,12,6,690,1,その他
248,12,6,60,1,煮卵
249,12,6,390,1,その他
250,12,6,190,1,ショート・ドリップコーヒー
251,12,6,780,1,100tables弁当
252,12,7,600,1,その他
253,12,7,100,1,ドリンクセット
254,12,7,220,1,ごはんセット
255,12,7,110,1,ひじきの煮物
256,12,7,110,1,その他
257,12,7,260,1,その他
258,12,7,80,1,納豆
259,12,7,580,1,その他
260,12,8,510,1,その他
261,12,8,780,1,100tables弁当
262,12,9,230,1,その他
263,12,9,160,1,ラップサンド大葉（ハーフ）
264,12,9,120,1,スープ（単品）
265,12,9,680,1,その他
266,12,11,570,1,その他
267,12,12,770,1,その他
268,12,12,110,1,サラダ小
269,12,12,220,1,ごはんセット
270,12,12,30,1,十五穀米
271,12,12,110,1,その他
272,12,12,110,1,その他
273,12,12,260,1,その他
274,12,13,220,1,ごはんセット
275,12,13,260,1,その他
276,12,13,250,1,その他
277,12,13,110,1,その他
278,12,13,110,1,その他
279,12,13,220,1,ごはんセット
280,12,13,100,1,ドリンクセット
281,12,13,30,1,十五穀米
282,12,13,60,1,煮卵
283,12,13,260,1,その他
284,12,13,110,1,その他
285,12,13,110,1,その他
286,12,13,110,1,その他
287,12,13,510,1,お肉弁当
288,12,14,760,1,その他
289,12,14,80,1,納豆
290,12,16,200,1,バランスサラダS
291,12,16,310,1,ランチカレー（ハーフ）
292,12,17,510,1,その他
293,12,17,120,1,スープ（単品）
294,12,17,780,1,100tables弁当
295,12,17,600,1,その他
296,12,17,510,1,その他
297,12,17,160,1,ラップサンド大葉（ハーフ）
298,12,18,190,1,ショート・ドリップコーヒー
299,12,18,680,1,その他
300,12,18,220,1,ごはんセット
301,12,18,100,1,ドリンクセット
302,12,18,60,1,煮卵
303,12,18,110,1,その他
304,12,18,110,1,その他
305,12,18,260,1,その他
306,12,20,220,1,ごはんセット
307,12,20,30,1,十五穀米
308,12,20,110,1,その他
309,12,20,110,1,その他
310,12,20,260,1,その他
311,12,20,580,1,その他
312,12,20,120,1,おにぎり
313,12,20,300,1,その他
314,12,20,500,1,その他
315,12,20,30,1,十五穀米
316,12,20,220,1,ごはんセット
317,12,20,30,1,十五穀米
318,12,20,110,1,その他
319,12,20,110,1,その他
320,12,20,260,1,その他
321,12,21,220,1,ごはんセット
322,12,21,100,1,ドリンクセット
323,12,21,80,1,納豆
324,12,21,190,1,その他
325,12,21,110,1,その他
326,12,21,780,1,その他
327,12,21,300,1,バランスサラダM
328,12,21,600,1,その他
329,12,21,270,3,その他
330,12,21,690,1,その他
331,12,21,120,1,おにぎり
332,12,21,100,1,12F SET IC
333,12,21,770,1,その他
334,12,22,280,1,その他
335,12,22,230,1,その他
336,12,22,400,1,バランスサラダL
337,12,22,310,1,その他
338,12,22,30,1,十五穀米
339,12,22,10,1,包材10
340,12,22,10,1,包材10
341,12,22,580,1,その他
342,12,23,780,1,100tables弁当
343,12,23,120,1,スープ（単品）
344,12,23,700,1,その他
345,12,23,30,1,十五穀米
346,12,23,100,1,ドリンクセット
347,12,23,30,1,SPECIAL FOOD
348,12,23,600,1,その他
349,12,23,120,1,その他
350,12,23,510,1,お肉弁当
351,12,24,600,1,その他
352,12,24,150,1,その他
353,12,26,570,1,その他
354,12,26,680,1,その他
355,12,27,510,2,お肉弁当
356,12,27,200,1,バランスサラダS
357,12,27,600,1,その他
358,12,27,600,1,その他
359,12,27,500,1,ランチカレー（レギュラー）
360,12,27,30,1,十五穀米
361,12,27,600,1,その他
362,12,27,10,1,包材10
363,12,27,100,1,ドリンクセット
364,12,28,300,1,バランスサラダM
365,12,28,300,1,バランスサラダM
366,12,28,110,1,その他
367,12,28,110,1,ひじきの煮物
368,12,28,260,1,その他
369,12,28,230,1,その他
370,12,28,10,1,包材10
371,12,28,10,1,包材10
372,12,28,10,1,包材10
373,12,28,10,1,包材10
374,12,28,580,1,その他
375,12,28,60,1,煮卵
376,12,28,100,1,その他
377,12,28,290,1,ショート・ラテ
378,12,29,230,1,その他
379,12,29,120,1,スープ（単品）
380,12,29,250,1,トール・ドリップコーヒー
381,12,29,600,1,その他
382,12,29,10,1,包材10
383,12,29,220,1,ごはんセット
384,12,29,60,1,煮卵
385,12,29,110,1,その他
386,12,29,110,1,その他
387,12,29,260,1,その他
388,12,29,690,1,その他
389,12,29,210,1,その他
390,12,30,150,1,その他
391,12,30,260,1,その他
392,12,30,200,1,バランスサラダS
393,12,30,230,1,その他
394,12,30,110,1,その他
395,12,30,110,1,その他
396,12,30,580,1,その他
397,12,30,400,1,バランスサラダL
398,12,30,80,1,納豆
399,12,30,510,1,お肉弁当
400,12,30,570,1,その他
401,12,30,220,1,ごはんセット
402,12,30,50,1,その他
403,12,30,110,1,その他
404,12,30,190,1,その他
405,12,30,260,1,その他
406,12,30,570,1,ラーメン
407,12,31,600,1,その他
408,12,31,100,1,ドリンクセット
409,12,31,510,1,その他
410,12,31,120,1,おにぎり
411,12,31,580,1,その他
412,12,31,100,1,ドリンクセット
413,12,31,120,1,その他
414,12,31,210,1,その他
415,12,31,510,1,お肉弁当
416,12,32,220,1,ごはんセット
417,12,32,50,1,その他
418,12,32,110,1,ひじきの煮物
419,12,32,230,1,その他
420,12,32,260,1,その他
421,12,32,500,1,その他
422,12,32,100,1,ドリンクセット
423,12,33,220,1,その他
424,12,33,360,1,その他
425,12,33,250,1,トール・ドリップコーヒー
426,12,33,510,1,お肉弁当
427,12,33,110,1,サラダ小
428,12,34,690,1,その他
429,12,35,400,1,バランスサラダL
430,12,35,100,1,ドリンクセット
431,12,35,230,1,その他
432,12,35,150,1,その他
433,12,35,510,1,その他
434,12,35,120,1,おにぎり
435,12,36,400,1,バランスサラダL
436,12,36,220,1,ごはんセット
437,12,36,30,1,十五穀米
438,12,36,230,1,その他
439,12,36,110,1,その他
440,12,36,260,1,その他
441,12,36,110,1,その他
442,12,36,680,1,その他
443,12,36,120,1,スープ（単品）
444,12,36,230,1,その他
445,12,37,570,1,ラーメン
446,12,37,110,1,サラダ小
447,12,37,570,1,その他
448,12,37,110,1,サラダ小
449,12,37,400,1,バランスサラダL
450,12,37,310,1,ランチカレー（ハーフ）
451,12,37,10,1,包材10
452,12,37,10,1,包材10
453,12,38,100,1,ドリンクセット
454,12,38,30,1,十五穀米
455,12,38,110,1,その他
456,12,38,110,1,その他
457,12,38,260,1,その他
458,12,38,220,1,ごはんセット
459,12,38,100,1,ドリンクセット
460,12,38,30,1,十五穀米
461,12,38,260,1,その他
462,12,38,110,1,ひじきの煮物
463,12,38,110,1,その他
464,12,38,190,1,その他
465,12,38,110,1,その他
466,12,38,220,1,ごはんセット
467,12,39,700,1,その他
468,12,39,30,1,十五穀米
469,12,39,100,1,ドリンクセット
470,12,39,190,1,その他
471,12,39,10,2,包材10
472,12,39,400,1,バランスサラダL
473,12,39,50,1,その他
474,12,39,690,1,その他
475,12,40,150,1,その他
476,12,40,190,1,その他
477,12,40,260,1,その他
478,12,40,500,1,ランチカレー（レギュラー）
479,12,40,500,1,ランチカレー（レギュラー）
480,12,41,110,1,その他
481,12,41,110,1,その他
482,12,41,110,1,ひじきの煮物
483,12,41,110,1,その他
484,12,41,260,1,その他
485,12,41,220,1,ごはんセット
486,12,41,600,1,その他
487,12,41,510,1,お肉弁当
488,12,41,180,1,その他
489,12,41,250,1,その他
490,12,42,700,1,その他
491,12,42,30,1,十五穀米
492,12,42,10,1,包材10
493,12,42,310,1,ランチカレー（ハーフ）
494,12,42,30,1,十五穀米
495,12,42,60,1,煮卵
496,12,42,60,1,煮卵
497,12,42,400,1,バランスサラダL
498,12,42,700,1,その他
499,12,42,110,1,その他
500,12,43,300,1,トール・アイスコーヒー
501,12,43,110,1,サラダ小
502,12,43,510,1,その他
503,12,43,220,1,ごはんセット
504,12,43,100,1,ドリンクセット
505,12,43,260,1,その他
506,12,43,190,1,その他
507,12,43,230,1,その他
508,12,43,110,1,その他
509,12,44,720,1,お母さん定食850
510,12,44,60,1,煮卵
511,12,44,390,1,その他
512,12,44,270,1,クラブハウスサンド
513,12,44,350,1,トール・ラテ
514,12,44,220,1,ごはんセット
515,12,44,100,1,ドリンクセット
516,12,44,50,1,その他
517,12,44,110,1,その他
518,12,44,190,1,その他
519,12,44,260,1,その他
520,12,44,110,1,その他
521,12,45,310,1,その他
522,12,45,300,1,バランスサラダM
523,12,45,100,1,ドリンクセット
524,12,46,300,1,バランスサラダM
525,12,46,50,1,その他
526,12,46,190,1,ショート・ドリップコーヒー
527,12,47,690,1,その他
528,12,47,120,1,おにぎり
529,12,47,770,1,その他
530,12,47,150,1,その他
531,12,47,120,1,おにぎり
532,12,49,500,1,ランチカレー（レギュラー）
533,12,49,100,1,ドリンクセット
534,12,50,220,1,ごはんセット
535,12,50,110,1,その他
536,12,50,110,1,その他
537,12,50,230,1,その他
538,12,50,260,1,その他
539,12,50,10,1,包材10
540,12,50,10,1,包材10
541,12,52,400,1,バランスサラダL
542,12,52,310,1,ランチカレー（ハーフ）
543,12,52,100,1,ドリンクセット
544,12,52,510,1,お肉弁当
545,12,53,220,1,その他
546,12,53,120,1,おにぎり
547,12,53,250,1,トール・ドリップコーヒー
548,12,54,250,1,SPECIAL FOOD
549,12,54,300,1,トール・アイスコーヒー
550,12,55,300,1,バランスサラダM
551,12,55,190,1,その他
552,12,55,230,1,その他
553,12,55,110,1,その他
554,12,55,110,1,その他
555,12,55,220,1,その他
556,12,55,340,1,トール・アイスオレ
557,12,55,230,1,その他
558,12,56,400,1,その他
559,12,56,220,1,その他
560,12,56,570,1,ラーメン
561,12,56,120,1,おにぎり
562,12,56,120,1,おにぎり
563,12,56,300,1,バランスサラダM
564,12,56,150,1,その他
565,12,56,220,1,ごはんセット
566,12,56,100,1,ドリンクセット
567,12,56,30,1,十五穀米
568,12,56,230,1,その他
569,12,56,260,1,その他
570,12,56,110,1,その他
571,12,57,200,1,バランスサラダS
572,12,57,310,1,ランチカレー（ハーフ）
573,12,57,150,1,その他
574,12,57,220,1,ごはんセット
575,12,57,30,1,十五穀米
576,12,57,30,1,SPECIAL FOOD
577,12,57,110,1,ひじきの煮物
578,12,57,110,1,その他
579,12,57,190,1,その他
580,12,57,120,1,スープ（単品）
581,12,57,310,1,その他
582,12,57,30,1,十五穀米
583,12,57,300,1,バランスサラダM
584,12,58,500,1,ランチカレー（レギュラー）
585,12,58,100,1,ドリンクセット
586,12,58,190,1,ショート・ドリップコーヒー
587,12,58,220,1,ごはんセット
588,12,58,80,1,納豆
589,12,58,190,1,その他
590,12,58,260,1,その他
591,12,58,110,1,その他
592,12,59,570,1,ラーメン
593,12,59,690,1,その他
594,12,59,150,1,その他
595,12,59,60,1,煮卵
596,13,2,510,1,その他
597,13,2,760,1,その他
598,13,2,60,1,煮卵
599,13,3,300,1,バランスサラダM
600,13,3,70,1,SPECIAL FOOD
601,13,3,780,1,その他
602,13,4,720,1,お母さん定食850
603,13,4,110,1,ひじきの煮物
604,13,4,200,1,バランスサラダS
605,13,4,190,1,その他
606,13,4,60,1,煮卵
607,13,4,110,1,その他
608,13,4,110,1,その他
609,13,5,300,1,トール・アイスコーヒー
610,13,5,690,1,その他
611,13,5,60,1,煮卵
612,13,5,350,1,トール・ラテ
613,13,6,160,1,ラップサンド大葉（ハーフ）
614,13,6,230,1,その他
615,13,7,400,1,バランスサラダL
616,13,7,10,1,包材10
617,13,7,220,1,ごはんセット
618,13,7,30,1,十五穀米
619,13,7,110,1,その他
620,13,7,260,1,その他
621,13,7,110,1,その他
622,13,7,110,1,その他
623,13,8,240,1,その他
624,13,8,400,1,バランスサラダL
625,13,8,10,1,包材10
626,13,9,220,1,その他
627,13,9,260,1,その他
628,13,9,210,1,その他
629,13,11,780,1,その他
630,13,11,690,1,その他
631,13,11,100,1,12F SET IC
632,13,11,360,1,フルーツヨーグルト
633,13,11,190,1,ショート・ドリップコーヒー
634,13,12,310,1,ランチカレー（ハーフ）
635,13,12,300,1,バランスサラダM
636,13,13,700,1,その他
637,13,13,260,1,その他
638,13,13,110,1,その他
639,13,13,110,1,その他
640,13,13,510,1,その他
641,13,13,300,1,バランスサラダM
642,13,13,310,1,その他
643,13,13,220,1,ごはんセット
644,13,13,30,1,十五穀米
645,13,13,30,1,SPECIAL FOOD
646,13,13,60,1,煮卵
647,13,13,110,1,ひじきの煮物
648,13,13,260,1,その他
649,13,14,570,1,その他
650,13,14,100,1,12F SET IC
651,13,14,260,1,その他
652,13,14,60,1,煮卵
653,13,15,340,1,トール・アイスオレ
654,13,15,280,1,その他
655,13,15,250,1,SPECIAL FOOD
656,13,15,600,1,その他
657,13,15,10,1,包材10
658,13,15,200,1,バランスサラダS
659,13,15,500,1,その他
660,13,16,690,1,その他
661,13,16,120,1,おにぎり
662,13,17,600,1,その他
663,13,17,30,1,十五穀米
664,13,18,510,1,その他
665,13,18,570,1,その他
666,13,18,150,1,その他
667,13,19,780,1,その他
668,13,19,300,1,バランスサラダM
669,13,19,600,1,その他
670,13,19,90,1,その他
671,13,20,220,1,ごはんセット
672,13,20,30,1,十五穀米
673,13,20,260,1,その他
674,13,20,190,1,その他
675,13,20,110,1,その他
676,13,21,780,1,その他
677,13,21,100,1,ドリンクセット
678,13,23,110,1,サラダ小
679,13,23,690,1,その他
680,13,23,100,1,12F SET IC
681,13,23,160,1,ラップサンド大葉（ハーフ）
682,13,23,270,1,クラブハウスサンド
683,13,24,720,1,お母さん定食850
684,13,24,350,1,その他
685,13,24,280,1,その他
686,13,24,390,1,その他
687,13,24,340,1,トール・アイスオレ
688,13,25,570,1,ラーメン
689,13,25,100,1,12F SET IC
690,13,25,190,3,ショート・ドリップコーヒー
691,13,26,700,1,その他
692,13,26,30,1,十五穀米
693,13,26,200,1,バランスサラダS
694,13,26,510,1,その他
695,13,26,190,1,その他
696,13,28,720,1,お母さん定食850
697,13,30,300,1,トール・アイスコーヒー
698,13,31,120,1,おにぎり
699,13,31,120,1,おにぎり
700,13,31,220,1,ごはんセット
701,13,31,30,1,十五穀米
702,13,31,100,1,ドリンクセット
703,13,31,110,1,その他
704,13,31,110,1,ひじきの煮物
705,13,31,110,1,その他
706,13,31,110,1,その他
707,13,31,450,1,その他
708,13,31,450,1,その他
709,13,34,520,1,その他
710,13,35,350,1,トール・ラテ
711,13,36,340,1,トール・アイスオレ
712,13,36,80,1,その他
713,13,36,90,1,その他
714,13,37,170,1,その他
715,13,37,310,1,ランチカレー（ハーフ）
716,13,37,200,1,バランスサラダS
717,13,37,10,1,包材10
718,13,37,10,1,包材10
719,13,37,400,1,その他
720,13,38,340,1,その他
721,13,41,580,1,その他
722,13,41,120,1,その他
723,13,43,320,1,その他
724,13,43,290,1,ショート・ラテ
725,13,43,300,1,トール・アイスコーヒー
726,13,45,700,1,その他
727,13,46,690,1,その他
728,13,48,570,1,ラーメン
729,13,48,150,1,その他
730,13,48,190,1,その他
731,13,48,300,1,トール・アイスコーヒー
732,13,48,570,1,その他
733,13,48,100,1,その他
734,13,50,700,1,その他
735,13,50,30,1,十五穀米
736,13,50,110,1,その他
737,13,52,570,1,ラーメン
738,13,52,120,1,おにぎり
739,13,52,100,1,12F SET IC
740,13,52,220,1,ごはんセット
741,13,52,260,1,その他
742,13,52,110,1,その他
743,13,52,110,1,その他
744,13,52,570,1,その他
745,13,52,150,1,その他
746,13,52,780,1,その他
747,13,52,30,1,十五穀米
748,13,52,190,1,その他
749,13,53,500,1,その他
750,13,53,30,1,十五穀米
751,13,53,200,1,バランスサラダS
752,13,53,100,1,ドリンクセット
753,13,54,340,1,その他
754,13,54,280,1,その他
755,13,54,240,1,その他
756,13,54,360,1,フルーツヨーグルト
757,13,55,160,1,ラップサンド大葉（ハーフ）
758,13,55,390,1,その他
759,13,55,230,1,カレーパン
760,13,55,120,1,スープ（単品）
761,13,56,280,1,その他
762,13,56,220,1,その他
763,13,56,220,1,その他
764,13,56,770,1,その他
765,13,56,230,1,カレーパン
766,13,56,160,1,ラップサンド大葉（ハーフ）
767,13,56,490,1,その他
768,14,0,500,1,その他
769,14,0,30,1,十五穀米
770,14,0,230,1,その他
771,14,0,110,1,その他
772,14,0,50,1,その他
773,14,1,210,1,その他
774,14,6,780,1,その他
775,14,6,80,1,納豆
776,14,7,190,2,ショート・ドリップコーヒー
777,14,7,510,1,その他
778,14,8,400,1,その他
779,14,8,400,1,その他
780,14,8,780,1,その他
781,14,9,360,1,フルーツヨーグルト
782,14,9,570,1,その他
783,14,9,100,1,12F SET IC
784,14,10,110,1,その他
785,14,10,110,1,その他
786,14,10,260,1,その他
787,14,10,110,1,その他
788,14,10,110,1,その他
789,14,10,200,1,バランスサラダS
790,14,10,600,1,その他
791,14,10,690,1,その他
792,14,11,720,1,お母さん定食850
793,14,11,80,1,納豆
794,14,11,390,1,その他
795,14,12,110,1,サラダ小
796,14,12,510,1,その他
797,14,12,100,1,12F SET IC
798,14,12,700,1,その他
799,14,12,30,1,十五穀米
800,14,12,120,1,おにぎり
801,14,13,570,1,ラーメン
802,14,13,100,1,その他
803,14,15,250,1,トール・ドリップコーヒー
804,14,17,760,1,その他
805,14,17,30,1,十五穀米
806,14,17,260,1,その他
807,14,17,50,1,その他
808,14,17,100,1,その他
809,14,17,720,1,お母さん定食850
810,14,18,110,1,その他
811,14,18,110,1,その他
812,14,18,190,1,その他
813,14,18,260,1,その他
814,14,18,220,1,ごはんセット
815,14,18,690,1,その他
816,14,19,210,1,その他
817,14,19,270,1,その他
818,14,19,280,1,その他
819,14,19,290,1,ショート・ラテ
820,14,21,570,1,ラーメン
821,14,21,120,1,おにぎり
822,14,21,510,1,その他
823,14,21,100,1,その他
824,14,22,690,1,その他
825,14,22,100,1,その他
826,14,23,420,1,SPECIAL FOOD
827,14,23,220,1,ごはんセット
828,14,23,50,1,その他
829,14,23,260,1,その他
830,14,23,110,1,その他
831,14,23,110,1,その他
832,14,25,250,1,トール・ドリップコーヒー
833,14,26,510,1,その他
834,14,26,100,1,12F SET IC
835,14,28,160,1,ラップサンド大葉（ハーフ）
836,14,29,300,2,その他
837,14,30,390,1,その他
838,14,32,190,1,ショート・ドリップコーヒー
839,14,32,300,1,トール・アイスコーヒー
840,14,33,260,1,その他
841,14,33,110,1,その他
842,14,33,110,1,その他
843,14,34,300,1,トール・アイスコーヒー
844,14,35,370,1,その他
845,14,35,770,1,その他
846,14,35,60,1,煮卵
847,14,35,210,1,その他
848,14,37,500,1,その他
849,14,37,30,1,十五穀米
850,14,37,340,1,トール・アイスオレ
851,14,39,390,2,その他
852,14,39,300,1,その他
853,14,43,510,1,その他
854,14,46,220,1,その他
855,14,46,220,1,ごはんセット
856,14,46,260,1,その他
857,14,46,110,1,その他
858,14,46,110,1,その他
859,14,46,110,1,その他
860,14,48,340,1,その他
861,14,48,280,1,その他
862,14,48,190,2,ショート・ドリップコーヒー
863,14,52,520,1,その他
864,14,52,210,1,その他
865,14,52,220,1,その他
866,14,53,250,1,トール・ドリップコーヒー
867,14,53,440,1,その他
868,14,54,440,1,その他
869,14,57,300,1,その他
870,14,59,190,1,ショート・ドリップコーヒー
871,15,0,580,1,その他
872,15,0,210,1,その他
873,15,0,570,1,その他
874,15,0,580,1,その他
875,15,0,110,1,サラダ小
876,15,1,350,1,トール・ラテ
877,15,2,300,1,トール・アイスコーヒー
878,15,2,220,1,その他
879,15,2,570,1,その他
880,15,3,300,3,トール・アイスコーヒー
881,15,3,340,1,その他
882,15,3,580,1,その他
883,15,3,570,1,その他
884,15,4,300,1,トール・アイスコーヒー
885,15,5,570,1,その他
886,15,5,100,1,12F SET IC
887,15,6,300,1,トール・アイスコーヒー
888,15,7,300,1,トール・アイスコーヒー
889,15,8,520,1,その他
890,15,8,360,1,フルーツヨーグルト
891,15,8,290,1,ショート・ラテ
892,15,10,570,1,その他
893,15,11,290,1,ショート・ラテ
894,15,11,190,1,ショート・ドリップコーヒー
895,15,12,280,1,その他
896,15,14,250,1,トール・ドリップコーヒー
897,15,14,300,1,トール・アイスコーヒー
898,15,14,270,1,その他
899,15,17,770,1,その他
